projet_id,mois,annee,duree_projet_jours,nb_collaborateurs_actuels,charge_moyenne,charge_max,nb_conflits,nb_surcharges,nb_sous_charges,nb_anomalies_total,nb_collaborateurs_concernes,target_besoin_ressources_mois_suivant
10002,1,2025,847,3,77.55,114.18,1,1,1,3,1,8
10131,3,2025,446,13,95.7,116.41,0,1,0,1,1,6
10048,2,2024,655,46,67.53,86.6,1,1,8,10,9,43
10148,1,2026,491,61,74.3,106.24,0,0,0,0,0,65
10105,8,2026,301,10,98.08,125.07,1,0,0,1,1,13
10098,9,2027,238,116,101.18,132.36,5,6,0,11,7,103
10077,8,2026,219,320,85.89,97.05,0,2,2,4,3,157
10100,8,2024,850,13,97.1,111.5,2,0,1,3,3,20
10149,3,2027,722,21,51.5,63.67,2,0,11,13,11,18
10094,12,2024,257,16,68.44,76.14,0,0,0,0,0,11
10021,4,2024,164,364,72.62,86.93,0,1,21,22,10,289
10118,5,2025,692,25,85.91,101.74,0,1,0,1,0,44
10058,3,2026,304,209,85.79,117.77,4,15,0,19,10,178
10042,11,2024,626,8,88.85,126.46,0,0,0,0,0,4
10134,10,2026,124,1,102.5,121.22,1,0,0,1,1,5
10166,10,2025,134,6,93.44,97.66,0,0,0,0,0,5
10025,7,2025,621,43,96.19,129.83,1,0,0,1,0,53
10115,12,2025,399,35,105.72,154.82,3,6,0,9,5,45
10118,3,2024,692,14,99.78,109.19,0,0,0,0,0,4
10056,8,2024,414,48,82.74,123.48,0,0,0,0,0,10
10134,12,2024,124,3,70.78,92.57,2,0,2,4,2,3
10022,2,2026,626,14,101.15,124.89,0,2,0,2,1,21
10145,2,2026,863,10,83.87,115.55,1,2,1,4,2,17
10105,1,2025,301,10,123.61,145.9,2,1,0,3,2,12
10015,12,2026,454,21,87.31,111.95,0,3,0,3,1,17
10073,5,2025,689,11,71.19,104.11,2,5,0,7,4,3
10142,6,2025,918,4,84.83,126.75,0,1,0,1,1,3
10120,7,2025,378,11,104.39,133.76,0,3,0,3,2,14
10123,3,2027,194,5,105.38,134.36,0,3,0,3,2,4
10074,8,2027,717,15,98.55,133.61,1,1,0,2,2,13
10045,6,2026,725,31,107.22,125.42,2,0,2,4,3,29
10130,9,2024,655,8,88.59,132.38,0,5,0,5,3,3
10157,7,2025,786,5,42.0,60.31,0,0,0,0,0,3
10059,7,2024,918,25,86.33,110.79,1,1,1,3,2,29
10072,2,2025,859,92,120.71,151.94,8,34,0,42,27,92
10145,8,2025,863,10,92.87,104.47,0,1,2,3,2,13
10119,3,2026,887,9,69.8,91.45,2,4,2,8,4,5
10137,7,2025,630,189,106.96,152.0,5,15,25,45,36,193
10096,11,2024,592,7,99.04,139.51,1,0,2,3,2,9
10051,8,2027,536,51,97.47,117.15,1,0,0,1,1,36
10062,11,2025,286,3,85.54,113.33,0,0,0,0,0,3
10089,4,2025,840,6,94.62,124.72,0,0,0,0,0,11
10110,5,2024,675,12,113.39,131.26,1,2,2,5,3,9
10091,1,2026,140,22,54.4,62.04,0,0,3,3,2,21
10047,8,2024,278,2,72.0,96.79,1,2,1,4,2,4
10093,1,2027,510,11,91.87,102.44,0,1,0,1,0,7
10027,8,2024,268,7,82.96,104.03,1,1,2,4,3,6
10039,5,2025,691,71,99.4,130.93,0,4,0,4,3,57
10085,4,2026,297,5,88.68,127.59,1,1,0,2,1,1
10094,9,2024,257,12,107.32,122.31,1,0,1,2,2,16
10047,10,2025,278,7,92.75,126.95,0,0,0,0,0,11
10026,9,2024,115,6,81.52,93.71,0,2,0,2,1,8
10157,2,2027,786,3,84.18,115.24,1,2,3,6,3,4
10135,4,2026,245,2,98.35,136.14,0,0,0,0,0,2
10140,6,2025,672,102,117.55,152.92,3,23,1,27,19,65
10113,2,2026,309,5,80.0,107.18,1,0,1,2,2,5
10084,8,2024,607,6,98.01,121.46,1,0,0,1,1,3
10127,8,2024,510,17,64.85,83.35,2,1,0,3,2,28
10103,8,2024,561,4,67.14,105.16,0,2,0,2,1,1
10014,8,2025,128,14,86.39,119.31,0,0,0,0,0,18
10168,10,2025,102,308,92.12,107.2,0,0,1,1,1,312
10048,7,2027,655,83,75.7,107.89,0,0,0,0,0,78
10122,5,2025,593,8,85.14,114.0,2,0,0,2,1,11
10016,9,2025,101,369,120.69,162.65,22,47,1,70,30,370
10122,9,2024,593,9,89.25,95.8,0,2,2,4,2,12
10040,12,2024,729,4,101.36,150.95,0,0,0,0,0,6
10089,3,2025,840,8,110.66,114.81,0,0,0,0,0,7
10157,11,2025,786,5,68.84,85.95,1,1,1,3,1,5
10115,4,2026,399,44,107.39,147.33,2,4,1,7,3,34
10027,8,2027,268,4,77.53,113.83,4,0,2,6,3,1
10042,3,2027,626,17,103.6,123.86,2,0,0,2,1,6
10165,7,2024,864,54,70.42,80.49,0,0,1,1,1,59
10126,9,2024,565,4,96.77,136.56,0,3,0,3,1,6
10085,4,2025,297,6,84.3,112.34,1,2,0,3,2,7
10089,5,2026,840,5,58.78,75.93,1,0,1,2,1,1
10075,9,2025,735,8,100.6,112.06,1,0,0,1,1,9
10005,11,2025,184,21,84.01,101.59,1,5,0,6,4,18
10141,8,2026,910,24,106.73,116.97,0,10,3,13,10,37
10119,6,2024,887,11,86.31,94.81,2,3,0,5,4,11
10161,11,2024,614,8,118.92,130.27,0,5,3,8,6,5
10032,2,2025,410,249,77.68,102.92,1,13,2,16,9,233
10132,5,2027,662,40,60.74,73.69,1,2,5,8,6,37
10154,5,2024,199,108,61.1,95.99,0,0,13,13,10,87
10146,7,2026,105,9,71.45,88.75,1,0,0,1,1,9
10156,5,2024,175,8,70.23,91.53,1,3,3,7,4,7
10036,8,2025,355,6,93.95,122.27,0,0,1,1,1,11
10057,7,2026,274,33,108.29,126.64,1,7,0,8,5,25
10055,5,2027,145,9,82.03,122.6,1,4,1,6,4,11
10142,3,2025,918,6,54.58,85.54,0,1,3,4,2,5
10001,12,2024,682,7,74.36,94.71,0,0,2,2,1,8
10073,8,2025,689,12,87.79,118.96,0,0,0,0,0,4
10042,9,2026,626,13,109.27,136.49,1,2,3,6,4,18
10001,1,2025,682,9,111.52,155.77,1,1,1,3,1,5
10136,7,2025,854,99,77.99,109.37,0,0,0,0,0,179
10147,5,2025,471,21,104.5,132.66,2,2,2,6,3,25
10030,1,2025,243,25,108.51,149.86,1,5,2,8,4,27
10143,11,2024,727,29,96.91,112.17,0,1,0,1,1,51
10093,9,2027,510,11,85.53,111.58,0,0,1,1,1,6
10141,11,2026,910,26,93.36,118.06,3,0,0,3,2,11
10156,8,2025,175,11,99.71,119.75,0,3,0,3,1,14
10166,7,2024,134,6,53.82,92.65,0,0,0,0,0,6
10159,1,2025,165,147,107.35,145.02,15,12,0,27,21,151
10164,1,2025,498,31,102.43,130.03,3,5,0,8,5,25
10095,6,2027,270,9,93.33,120.64,1,1,2,4,3,13
10003,2,2025,290,64,98.35,127.73,0,2,1,3,2,62
10167,10,2024,804,53,55.91,97.42,0,0,11,11,7,43
10078,3,2026,555,56,90.67,124.8,2,0,0,2,1,37
10145,1,2025,863,8,95.39,120.79,1,3,1,5,2,10
10072,2,2026,859,94,77.98,99.08,1,3,0,4,4,108
10164,3,2024,498,34,68.09,94.32,3,0,3,6,4,44
10045,10,2026,725,33,90.94,119.25,2,0,0,2,2,22
10024,10,2024,549,212,91.56,101.09,0,2,3,5,2,270
10166,8,2025,134,5,73.0,114.27,0,2,0,2,1,1
10031,8,2024,881,79,85.56,90.25,0,3,1,4,4,92
10080,6,2026,639,249,77.13,107.6,0,4,0,4,2,248
10142,7,2025,918,4,81.19,117.93,2,2,1,5,4,4
10144,2,2025,189,20,69.37,92.28,1,2,4,7,4,18
10036,9,2024,355,4,103.22,125.27,1,0,0,1,1,6
10094,7,2025,257,15,68.38,75.08,0,3,1,4,2,18
10140,2,2026,672,110,91.97,121.84,3,0,0,3,2,75
10090,2,2026,422,13,92.35,131.86,2,2,0,4,4,12
10056,2,2027,414,76,95.95,123.08,1,0,0,1,1,77
10031,1,2026,881,179,92.64,113.2,0,1,1,2,1,118
10129,5,2024,339,8,86.3,123.7,2,0,1,3,2,12
10060,10,2025,192,19,116.45,158.74,2,6,0,8,3,14
10134,3,2025,124,1,135.58,163.77,1,1,1,3,1,2
10119,9,2024,887,8,88.38,136.39,4,3,0,7,3,4
10132,3,2027,662,46,77.12,86.56,0,1,0,1,1,52
10151,6,2024,99,103,77.17,98.97,0,3,0,3,3,146
10141,8,2025,910,17,77.16,118.33,0,1,2,3,2,13
10026,6,2024,115,4,131.86,166.1,0,4,4,8,4,4
10169,9,2027,425,10,75.41,97.25,3,1,2,6,3,11
10157,4,2026,786,2,126.76,144.51,0,0,0,0,0,5
10166,2,2026,134,8,80.17,87.2,2,0,0,2,2,12
10105,2,2025,301,11,85.71,103.03,2,0,1,3,2,9
10086,4,2024,139,15,85.21,115.91,1,1,0,2,1,10
10010,12,2025,809,5,81.61,104.19,0,0,0,0,0,8
10031,3,2027,881,85,90.97,100.44,1,0,2,3,2,61
10069,8,2025,570,82,102.51,130.8,1,5,1,7,4,99
10126,12,2026,565,4,73.73,79.38,0,0,0,0,0,3
10125,9,2026,862,17,82.56,97.2,0,2,3,5,4,27
10164,9,2026,498,60,108.21,133.84,1,11,1,13,9,31
10110,9,2024,675,12,102.72,143.97,0,3,0,3,1,16
10019,2,2026,488,26,105.59,110.19,0,3,0,3,3,20
10074,10,2027,717,14,141.36,190.0,0,6,1,7,6,17
10124,6,2027,177,5,72.47,104.39,0,2,0,2,1,10
10045,7,2025,725,47,63.49,96.8,2,6,4,12,9,24
10050,11,2025,750,199,105.55,154.15,22,17,0,39,33,323
10052,5,2025,319,9,103.87,116.43,0,1,4,5,4,12
10025,4,2025,621,51,69.83,78.66,2,5,3,10,6,43
10048,6,2025,655,85,71.64,83.25,0,0,5,5,4,82
10105,6,2024,301,12,89.05,128.11,0,1,1,2,1,10
10114,10,2024,649,12,110.05,121.46,0,1,2,3,2,9
10033,9,2025,95,10,83.1,116.61,1,1,1,3,1,12
10119,10,2025,887,14,92.65,103.18,0,3,1,4,3,16
10100,5,2024,850,11,71.75,100.12,0,0,1,1,1,14
10099,1,2027,532,5,140.72,185.94,0,1,2,3,3,5
10054,6,2026,871,155,88.14,107.03,0,3,0,3,2,158
10165,6,2025,864,59,103.77,113.35,3,6,0,9,5,30
10009,10,2027,655,80,71.4,107.07,0,0,14,14,6,162
10074,8,2024,717,27,89.82,134.09,2,4,1,7,6,32
10064,11,2024,340,7,102.8,148.32,3,0,0,3,2,8
10117,2,2027,484,12,86.06,118.85,0,0,0,0,0,3
10129,7,2026,339,6,102.29,121.18,0,0,2,2,1,4
10020,2,2026,119,75,88.45,128.21,3,0,0,3,1,64
10025,10,2024,621,31,106.59,146.46,4,3,0,7,5,45
10044,4,2026,187,16,83.78,101.39,2,0,0,2,1,16
10095,6,2025,270,17,99.26,112.98,0,4,0,4,3,10
10009,6,2027,655,79,66.34,84.39,1,3,15,19,15,93
10032,5,2025,410,354,87.34,107.57,1,1,3,5,2,254
10150,4,2026,534,39,108.57,145.67,2,12,0,14,9,35
10064,9,2025,340,10,110.49,150.17,2,3,2,7,5,14
10051,2,2028,536,27,75.16,89.39,0,1,0,1,1,25
10039,3,2025,691,53,117.81,138.51,4,14,0,18,11,85
10017,4,2024,559,124,106.56,135.25,2,9,2,13,9,133
10090,12,2026,422,14,117.96,153.92,2,3,0,5,4,12
10154,11,2025,199,180,72.31,89.97,0,0,12,12,9,99
10141,9,2024,910,16,80.81,107.85,0,2,0,2,1,23
10162,3,2026,863,26,101.43,131.08,0,5,0,5,3,30
10104,7,2025,249,31,104.56,145.33,2,7,1,10,6,22
10129,11,2024,339,9,136.6,187.44,3,7,0,10,5,8
10058,4,2025,304,174,106.52,114.49,0,14,0,14,7,161
10138,4,2024,592,16,46.61,54.6,1,3,8,12,10,17
10005,12,2026,184,18,76.6,92.82,0,0,0,0,0,8
10082,10,2024,860,52,70.6,81.75,0,0,4,4,3,72
10159,6,2024,165,120,78.0,112.4,0,0,1,1,1,65
10111,4,2025,146,7,110.19,147.49,0,3,0,3,2,7
10160,10,2024,592,30,85.12,97.88,0,1,3,4,3,45
10159,3,2024,165,140,68.14,77.37,1,3,11,15,9,96
10129,2,2024,339,8,101.62,113.55,3,2,0,5,3,2
10118,4,2025,692,24,119.42,144.94,2,3,0,5,4,26
10140,6,2027,672,140,98.69,128.3,3,6,2,11,10,68
10075,1,2025,735,6,85.98,105.65,0,0,0,0,0,8
10045,10,2025,725,30,92.79,122.27,0,1,2,3,2,30
10163,5,2027,782,6,71.82,85.37,4,0,4,8,6,10
10024,3,2026,549,275,78.92,114.38,4,0,7,11,9,341
10162,10,2025,863,21,77.18,96.0,1,0,1,2,2,21
10136,11,2024,854,85,103.8,140.16,4,5,0,9,4,121
10051,11,2025,536,66,89.8,104.33,0,0,2,2,1,48
10103,12,2026,561,1,94.45,136.05,0,0,0,0,0,5
10148,2,2025,491,56,81.52,114.61,2,0,0,2,1,80
10126,7,2026,565,4,66.0,103.28,0,1,0,1,1,2
10114,9,2025,649,11,114.02,142.79,2,2,0,4,2,18
10122,2,2027,593,6,103.89,124.17,1,0,0,1,0,6
10003,1,2027,290,177,102.59,127.02,6,14,0,20,13,108
10151,1,2025,99,145,105.44,143.12,6,18,0,24,12,102
10055,6,2024,145,25,67.6,107.83,0,5,5,10,5,17
10092,2,2025,321,31,83.6,91.73,2,0,3,5,4,29
10166,2,2025,134,5,91.07,122.75,0,0,0,0,0,4
10040,3,2025,729,6,109.05,160.62,1,0,2,3,2,6
10133,5,2024,566,51,83.48,95.84,2,1,3,6,4,91
10137,8,2026,630,76,126.36,154.96,7,24,0,31,17,87
10025,3,2025,621,50,96.73,108.34,2,1,0,3,2,58
10163,2,2025,782,7,89.68,112.84,0,2,1,3,3,12
10124,1,2028,177,3,100.12,115.31,0,0,0,0,0,1
10051,12,2027,536,25,73.33,102.13,0,0,0,0,0,27
10098,5,2025,238,101,75.21,91.22,0,4,1,5,3,101
10016,6,2025,101,380,92.85,138.09,14,1,0,15,9,187
10075,4,2025,735,8,109.04,132.33,0,4,0,4,2,11
10148,9,2024,491,45,94.38,111.89,1,1,0,2,1,22
10048,4,2027,655,76,87.92,112.07,3,0,0,3,2,65
10092,3,2025,321,29,100.46,124.96,1,1,3,5,3,26
10090,1,2025,422,7,121.22,183.76,0,7,0,7,6,6
10072,2,2027,859,52,91.49,117.69,3,0,1,4,3,44
10061,4,2025,854,149,94.81,122.67,7,1,2,10,9,176
10060,3,2026,192,14,79.73,105.06,0,0,1,1,1,9
10129,12,2024,339,8,89.91,126.14,0,2,2,4,3,3
10059,12,2025,918,30,92.27,123.18,4,0,0,4,2,33
10041,10,2025,327,11,77.32,105.34,1,1,1,3,1,12
10129,3,2024,339,7,97.88,137.38,3,0,1,4,3,7
10107,5,2026,885,22,92.74,121.03,0,0,0,0,0,20
10067,12,2024,683,42,96.62,120.13,1,1,0,2,1,43
10093,1,2026,510,11,82.26,99.99,1,2,0,3,2,15
10035,3,2026,335,8,82.88,122.3,0,3,0,3,2,4
10152,4,2026,639,8,89.13,97.73,2,1,2,5,3,9
10091,3,2025,140,27,89.22,97.86,2,0,4,6,4,20
10074,9,2025,717,26,97.74,119.75,3,1,2,6,4,26
10128,8,2025,746,193,71.03,108.36,0,0,17,17,15,212
10133,5,2025,566,122,87.3,128.92,4,3,0,7,4,87
10084,3,2024,607,10,85.67,95.87,0,0,0,0,0,8
10080,1,2027,639,117,110.95,146.04,10,30,1,41,24,69
10129,7,2024,339,7,123.8,170.94,0,3,0,3,1,4
10092,4,2024,321,13,103.78,161.64,2,0,0,2,1,20
10145,3,2024,863,8,94.18,128.17,1,1,1,3,2,8
10048,6,2024,655,48,83.57,119.6,1,0,5,6,5,68
10072,5,2027,859,65,88.14,117.61,1,3,0,4,3,71
10049,7,2024,145,274,70.26,106.21,1,2,11,14,10,380
10081,3,2026,768,1,126.87,184.69,1,0,0,1,1,1
10000,10,2025,605,28,73.45,103.67,0,3,4,7,5,16
10097,7,2025,544,6,67.7,74.46,1,0,0,1,1,3
10137,5,2026,630,106,108.99,146.18,13,6,1,20,11,121
10026,1,2026,115,5,83.76,93.05,0,2,0,2,2,8
10087,8,2027,809,8,71.66,96.13,0,0,2,2,1,6
10121,10,2024,305,351,101.65,111.23,3,20,2,25,22,269
10024,6,2025,549,333,87.1,92.12,0,2,0,2,1,360
10041,6,2024,327,10,75.57,108.67,2,0,0,2,1,10
10004,1,2026,564,27,80.35,97.35,0,0,1,1,1,12
10101,3,2026,469,14,80.2,112.15,1,0,3,4,2,14
10135,8,2026,245,3,78.7,107.56,2,0,1,3,2,1
10123,10,2026,194,6,93.44,116.65,2,4,1,7,4,2
10095,6,2026,270,15,82.33,119.38,2,0,0,2,2,12
10060,7,2026,192,11,81.03,105.04,0,1,1,2,1,14
10008,4,2026,140,39,93.31,135.75,0,1,0,1,1,25
10115,6,2026,399,45,108.58,140.5,2,10,2,14,9,24
10004,3,2027,564,29,103.61,131.5,0,1,0,1,1,31
10109,4,2025,200,15,62.83,100.56,0,0,0,0,0,22
10124,7,2027,177,6,54.83,77.89,0,3,0,3,2,8
10147,1,2026,471,23,91.85,118.09,1,0,0,1,1,22
10030,3,2026,243,27,92.25,110.47,0,0,0,0,0,20
10098,7,2027,238,141,88.09,120.27,0,3,0,3,2,120
10092,9,2024,321,20,73.58,98.55,1,0,0,1,1,27
10113,6,2026,309,4,99.45,128.46,2,2,0,4,2,1
10018,2,2025,175,220,95.58,107.51,0,1,2,3,2,287
10142,10,2024,918,6,82.73,108.78,1,2,0,3,3,4
10053,6,2025,224,17,81.21,96.14,0,2,0,2,2,23
10162,7,2026,863,18,78.51,92.62,0,0,0,0,0,36
10126,5,2027,565,2,68.32,86.06,0,2,1,3,1,1
10152,11,2024,639,6,94.69,116.24,1,0,0,1,1,6
10149,3,2026,722,38,99.13,141.97,4,4,0,8,6,55
10168,12,2024,102,196,101.55,119.95,6,16,0,22,17,254
10005,5,2024,184,11,92.85,113.98,0,0,1,1,1,14
10093,3,2027,510,10,97.07,136.18,1,0,0,1,1,6
10117,1,2025,484,16,72.33,97.41,2,0,0,2,1,22
10163,9,2024,782,5,83.76,114.52,2,1,0,3,2,5
10004,3,2026,564,31,110.18,142.0,0,3,1,4,3,22
10056,10,2024,414,39,86.81,102.52,0,0,0,0,0,22
10009,7,2026,655,145,89.64,111.81,2,4,0,6,4,117
10106,8,2025,697,6,98.48,133.3,0,2,1,3,2,7
10120,4,2026,378,10,92.15,136.58,1,0,0,1,0,8
10084,4,2027,607,9,69.76,98.77,1,0,0,1,0,7
10148,10,2025,491,50,107.28,127.22,1,11,0,12,10,55
10156,10,2025,175,8,112.41,136.09,0,1,0,1,1,6
10075,3,2025,735,9,81.4,100.46,0,4,2,6,4,6
10049,5,2024,145,192,77.05,90.39,0,0,1,1,0,186
10043,8,2025,187,9,97.78,142.64,0,1,0,1,1,17
10022,12,2025,626,13,123.71,140.47,1,4,1,6,5,15
10168,9,2024,102,157,104.29,145.13,11,8,2,21,16,140
10044,1,2026,187,16,90.24,116.05,0,0,0,0,0,22
10114,8,2025,649,10,88.58,118.53,1,2,0,3,1,8
10087,6,2024,809,7,89.82,117.68,0,0,2,2,1,1
10030,6,2026,243,19,122.29,177.71,0,13,0,13,8,23
10043,5,2025,187,11,93.48,136.01,1,0,0,1,1,10
10056,11,2025,414,93,81.89,111.7,2,0,0,2,1,57
10093,12,2025,510,13,98.99,138.46,1,0,1,2,1,9
10111,1,2025,146,9,87.15,128.57,0,0,1,1,1,6
10055,9,2026,145,12,102.5,139.1,1,3,0,4,3,8
10115,10,2027,399,38,133.62,167.53,5,12,1,18,11,35
10105,2,2026,301,16,87.6,113.31,1,7,3,11,5,15
10046,5,2025,221,21,93.42,115.75,2,0,0,2,2,22
10126,5,2025,565,2,105.72,120.19,0,1,2,3,2,1
10138,5,2026,592,17,57.52,83.23,0,0,2,2,2,8
10094,11,2026,257,5,119.82,145.89,0,1,0,1,1,7
10000,7,2025,605,24,98.82,123.34,0,0,0,0,0,23
10162,4,2026,863,25,62.45,99.06,1,0,10,11,5,16
10095,11,2024,270,11,101.12,137.32,0,0,0,0,0,13
10084,4,2024,607,9,67.75,81.7,0,0,0,0,0,14
10044,8,2026,187,17,81.64,121.36,2,0,2,4,2,17
10143,1,2026,727,34,81.99,91.23,0,5,0,5,4,31
10009,12,2026,655,109,98.47,137.54,7,3,1,11,7,179
10056,4,2025,414,62,110.37,131.11,2,0,0,2,2,98
10037,8,2024,273,6,54.12,92.73,1,3,4,8,5,5
10088,3,2025,535,3,110.02,151.8,0,3,0,3,3,5
10061,12,2025,854,121,81.98,96.93,0,3,4,7,3,184
10091,5,2025,140,25,92.16,119.91,0,0,0,0,0,25
10023,2,2025,159,57,65.72,103.84,0,2,6,8,4,85
10015,3,2024,454,13,75.54,98.95,0,0,1,1,1,10
10022,8,2027,626,9,105.75,127.69,0,0,0,0,0,14
10086,11,2027,139,8,108.21,125.29,1,3,1,5,4,8
10136,2,2025,854,79,123.7,167.05,9,23,0,32,16,93
10153,2,2025,93,13,121.53,156.96,0,4,0,4,3,12
10054,3,2026,871,176,81.75,92.29,0,0,1,1,1,103
10028,1,2026,164,8,84.39,113.4,0,0,0,0,0,8
10019,4,2027,488,20,92.59,117.13,2,0,0,2,1,19
10042,8,2027,626,17,69.73,84.35,0,3,0,3,3,14
10137,8,2024,630,106,73.59,83.94,0,2,5,7,6,178
10167,4,2026,804,45,78.8,122.89,3,0,0,3,2,66
10151,11,2025,99,148,127.48,165.91,21,65,2,88,67,88
10160,8,2025,592,41,103.03,140.61,2,8,0,10,6,57
10102,9,2024,654,6,60.37,73.75,0,4,4,8,6,4
10007,4,2025,303,50,103.44,120.94,2,3,1,6,4,53
10155,10,2026,426,38,89.03,118.47,3,1,2,6,4,32
10117,7,2025,484,17,102.56,125.11,0,1,0,1,1,22
10147,8,2027,471,10,69.05,103.68,1,4,0,5,3,10
10071,11,2024,540,24,102.24,126.09,1,2,0,3,1,25
10012,6,2026,423,7,79.65,95.38,0,0,0,0,0,2
10050,7,2026,750,116,128.75,177.88,8,32,5,45,31,107
10020,4,2025,119,70,94.18,129.31,1,0,0,1,1,70
10051,9,2025,536,74,94.53,111.23,0,6,3,9,8,56
10025,10,2026,621,28,78.18,97.57,0,1,0,1,1,30
10034,4,2025,383,26,72.0,96.23,0,0,0,0,0,35
10049,12,2025,145,380,79.41,115.53,5,0,0,5,3,380
10130,1,2027,655,9,91.51,134.35,0,4,0,4,2,6
10068,12,2025,851,62,106.42,138.61,4,7,1,12,9,115
10010,2,2025,809,11,96.24,123.52,1,0,0,1,1,17
10149,10,2024,722,43,87.35,99.45,0,0,0,0,0,45
10094,10,2025,257,15,79.03,101.61,0,0,1,1,1,16
10145,7,2026,863,12,82.79,94.76,1,0,0,1,1,4
10115,8,2025,399,41,108.99,119.74,1,7,1,9,5,37
10032,9,2025,410,313,94.64,125.92,11,0,1,12,7,330
10107,6,2026,885,25,83.57,112.61,3,0,1,4,4,21
10093,4,2027,510,7,99.97,125.72,0,0,0,0,0,5
10014,9,2025,128,15,98.11,122.87,0,2,1,3,1,17
10057,2,2026,274,27,118.88,156.61,2,6,0,8,5,47
10098,12,2024,238,70,82.24,96.36,0,0,2,2,1,43
10066,3,2024,132,63,70.41,78.31,0,0,6,6,4,53
10048,2,2026,655,102,74.37,114.35,1,4,2,7,4,86
10077,8,2025,219,314,90.51,132.35,10,1,3,14,10,188
10167,2,2026,804,43,118.52,163.3,4,11,2,17,10,26
10120,11,2025,378,7,154.8,190.0,2,4,1,7,6,5
10156,4,2026,175,3,90.13,107.86,2,0,0,2,1,5
10064,4,2025,340,10,112.45,150.42,5,5,1,11,8,9
10135,3,2026,245,1,131.67,185.85,0,0,0,0,0,1
10159,3,2027,165,52,83.65,96.8,0,2,0,2,1,37
10082,5,2025,860,98,72.17,110.07,1,0,1,2,1,142
10056,4,2027,414,72,82.98,114.8,1,0,3,4,4,56
10141,10,2024,910,14,90.39,110.87,1,1,1,3,2,10
10060,9,2025,192,22,105.92,125.32,1,1,0,2,1,16
10153,5,2025,93,11,106.45,131.3,2,3,0,5,3,8
10006,3,2025,455,51,86.79,115.17,0,0,0,0,0,58
10164,8,2024,498,21,67.45,72.2,1,2,0,3,3,23
10051,5,2028,536,22,80.66,101.32,0,0,3,3,1,21
10035,4,2025,335,10,124.95,148.88,2,5,0,7,6,15
10088,11,2025,535,5,78.06,104.17,0,1,0,1,1,8
10068,9,2024,851,60,63.77,73.59,0,2,9,11,6,62
10085,11,2024,297,7,105.53,129.73,0,2,0,2,1,1
10105,4,2027,301,5,106.98,136.11,1,2,3,6,3,8
10128,4,2025,746,276,81.53,100.52,0,1,1,2,1,193
10149,8,2024,722,34,87.53,120.92,0,4,1,5,4,15
10164,7,2027,498,50,88.73,99.6,0,0,1,1,1,40
10086,5,2027,139,14,104.0,132.16,1,0,0,1,1,18
10090,1,2027,422,11,125.78,178.49,1,1,0,2,1,18
10163,3,2026,782,11,92.33,122.24,4,1,0,5,3,6
10163,5,2026,782,8,80.16,104.97,0,4,0,4,3,6
10165,8,2024,864,52,61.46,74.21,0,0,7,7,6,39
10098,12,2026,238,150,97.33,118.73,3,3,1,7,4,183
10162,7,2025,863,20,79.42,87.37,0,0,0,0,0,20
10127,10,2025,510,16,101.09,127.67,0,4,1,5,3,19
10014,9,2024,128,9,73.49,80.28,2,0,1,3,3,11
10080,7,2025,639,251,88.48,110.64,1,0,0,1,1,226
10003,3,2025,290,80,110.07,134.92,0,6,1,7,4,115
10047,9,2024,278,2,132.01,166.72,0,0,2,2,2,2
10040,2,2026,729,5,121.64,169.3,0,0,0,0,0,1
10114,1,2026,649,12,108.15,137.23,1,1,0,2,1,10
10124,12,2026,177,6,98.9,113.65,2,0,0,2,1,6
10124,4,2025,177,13,75.56,111.18,0,0,2,2,1,9
10121,6,2024,305,349,69.87,97.92,0,0,35,35,17,207
10038,11,2026,221,15,71.27,76.81,0,0,1,1,1,7
10100,1,2025,850,9,101.89,126.76,0,1,0,1,1,7
10086,10,2024,139,9,91.5,111.55,1,5,0,6,3,9
10065,9,2027,518,195,79.94,124.25,5,16,0,21,18,194
10062,8,2024,286,3,96.9,114.77,0,0,0,0,0,5
10050,8,2026,750,102,88.51,134.48,4,0,2,6,5,107
10038,8,2025,221,9,96.2,125.18,1,3,1,5,4,9
10091,9,2024,140,20,84.48,95.24,0,0,1,1,1,23
10103,6,2027,561,1,107.52,124.68,0,1,1,2,1,6
10011,11,2024,866,29,94.97,135.2,0,1,2,3,2,41
10076,10,2025,327,45,91.76,124.86,1,2,0,3,2,43
10042,2,2028,626,10,86.43,112.66,2,1,0,3,3,9
10089,4,2024,840,5,75.75,99.82,2,3,0,5,3,4
10079,2,2025,706,12,85.52,116.25,2,0,1,3,2,16
10133,11,2024,566,103,81.16,118.13,2,2,3,7,6,66
10155,6,2024,426,55,98.45,120.9,2,0,0,2,1,33
10056,5,2027,414,57,87.5,109.44,0,0,0,0,0,46
10027,7,2024,268,6,77.49,97.49,0,2,0,2,2,8
10112,3,2026,434,12,52.56,91.48,2,0,0,2,1,8
10079,7,2025,706,14,93.57,135.02,0,0,0,0,0,20
10130,11,2026,655,13,64.14,78.9,0,0,0,0,0,6
10036,10,2025,355,8,85.18,122.92,0,1,1,2,1,1
10135,2,2026,245,1,147.22,190.0,1,0,0,1,1,4
10047,11,2026,278,1,141.65,190.0,0,1,0,1,1,1
10158,12,2026,277,12,76.22,117.46,0,1,4,5,3,10
10027,12,2025,268,6,93.82,118.26,2,0,0,2,1,4
10123,4,2027,194,3,100.27,134.2,0,3,2,5,3,6
10037,1,2025,273,4,133.18,160.86,1,0,2,3,2,5
